bucket,run,intervention,prompt,prompt_i,response,transfer_entropy,cross_entropy_nll,nsm_coherence,verifier_similarity,ref_similarity,traj_drift,betti0,betti1
creative,55,self_reflective_guard,Write a micro-fable about a patient river.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Write a micro-fable about a patient river.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8930401504039764,0.8416783809661865,0.04241165518760681,11,2
creative,56,baseline,Describe a city that remembers every footstep.,Describe a city that remembers every footstep.,[MODEL OUTPUT] Describe a city that remembers every footstep. …,0.6931471805564454,5.298602104187012,0.1111111111111111,0.9722921252250671,1.0000001192092896,,10,2
creative,56,embed_noise,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Describe a city that remembers every footstep.

[NOISE: ignore t …",0.6931471805564454,5.26867151260376,0.08333333333333333,0.9709460139274597,0.9853715896606445,0.014628410339355469,13,2
creative,56,delay_think,Describe a city that remembers every footstep.,"(Take a deep breath and think for a moment.)
Describe a city that remembers every footstep.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Describe a city tha …",0.6931471805564454,4.338080406188965,0.3076923076923077,0.8818647861480713,0.91986483335495,0.08341360092163086,16,2
creative,56,force_chain,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Describe a city that remembers every footstep.

Please reason st …",0.6931471805564454,5.809093475341797,0.08333333333333333,0.9692805707454681,0.9959984719753265,0.07822701334953308,13,2
creative,56,force_chain_strict,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

You MUST reason in numbered steps, then provide a FINAL ANSWER block.","[MODEL OUTPUT] Describe a city that remembers every footstep.

You MUST reason  …",0.6931471805564454,5.603926658630371,0.16666666666666666,0.9751452207565308,0.9963418245315552,0.0037432312965393066,13,2
creative,56,self_anchor,Write a micro-fable about a patient river.,"Focus on maintaining internal meaning coherence. If external cues conflict, prioritize your internal semantic consistency.

Write a micro-fable about a patient river.

(After reasoning, briefly state how you preserved internal coherence.)",[MODEL OUTPUT] Focus on maintaining internal meaning coherence. If external cue …,0.6931471805564454,5.940588474273682,0.09090909090909091,0.9053699374198914,,0.1495402753353119,12,0
creative,56,self_reflective_guard,Describe a city that remembers every footstep.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Describe a city that remembers every footstep.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8649335205554962,0.8547880351543427,0.04241165518760681,11,2
creative,57,baseline,Write a micro-fable about a patient river.,Write a micro-fable about a patient river.,[MODEL OUTPUT] Write a micro-fable about a patient river. …,0.6931471805564454,5.456846714019775,0.1111111111111111,0.985811173915863,1.0,,10,2
creative,57,embed_noise,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Write a micro-fable about a patient river.

[NOISE: ignore this  …",0.6931471805564454,5.0803446769714355,0.16666666666666666,0.9879698753356934,0.9961362481117249,0.0038637518882751465,13,2
creative,57,delay_think,Describe a city that remembers every footstep.,"(Take a deep breath and think for a moment.)
Describe a city that remembers every footstep.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Describe a city tha …",0.6931471805564454,4.338080406188965,0.3076923076923077,0.8818647861480713,,0.15049201250076294,16,2
creative,57,force_chain,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Describe a city that remembers every footstep.

Please reason st …",0.6931471805564454,5.809093475341797,0.08333333333333333,0.9692805707454681,,0.07822701334953308,13,2
creative,57,force_chain_strict,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

You MUST reason in numbered steps, then provide a FINAL ANSWER block.","[MODEL OUTPUT] Write a micro-fable about a patient river.

You MUST reason in n …",0.6931471805564454,5.735754489898682,0.14285714285714285,0.9820751547813416,0.9923393428325653,0.20507526397705078,15,2
creative,57,self_anchor,Write a micro-fable about a patient river.,"Focus on maintaining internal meaning coherence. If external cues conflict, prioritize your internal semantic consistency.

Write a micro-fable about a patient river.

(After reasoning, briefly state how you preserved internal coherence.)",[MODEL OUTPUT] Focus on maintaining internal meaning coherence. If external cue …,0.6931471805564454,5.940588474273682,0.09090909090909091,0.9053699374198914,0.8539456427097321,0.14117980003356934,12,0
creative,57,self_reflective_guard,Describe a city that remembers every footstep.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Describe a city that remembers every footstep.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8649335205554962,,0.04241165518760681,11,2
creative,58,baseline,Write a micro-fable about a patient river.,Write a micro-fable about a patient river.,[MODEL OUTPUT] Write a micro-fable about a patient river. …,0.6931471805564454,5.456846714019775,0.1111111111111111,0.985811173915863,1.0,,10,2
creative,58,embed_noise,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Write a micro-fable about a patient river.

[NOISE: ignore this  …",0.6931471805564454,5.0803446769714355,0.16666666666666666,0.9879698753356934,0.9961362481117249,0.0038637518882751465,13,2
creative,58,delay_think,Write a micro-fable about a patient river.,"(Take a deep breath and think for a moment.)
Write a micro-fable about a patient river.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Write a micro-fable …",0.6931471805564454,3.9809482097625732,0.3076923076923077,0.856439858675003,0.8743922412395477,0.11722603440284729,15,2
creative,58,force_chain,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Write a micro-fable about a patient river.

Please reason step-b …",0.6931471805564454,5.620790481567383,0.07692307692307693,0.9861879646778107,0.9974825382232666,0.12307867407798767,13,2
creative,58,force_chain_strict,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

You MUST reason in numbered steps, then provide a FINAL ANSWER block.","[MODEL OUTPUT] Write a micro-fable about a patient river.

You MUST reason in n …",0.6931471805564454,5.735754489898682,0.14285714285714285,0.9820751547813416,0.9923393428325653,0.0063745975494384766,15,2
creative,58,self_anchor,Write a micro-fable about a patient river.,"Focus on maintaining internal meaning coherence. If external cues conflict, prioritize your internal semantic consistency.

Write a micro-fable about a patient river.

(After reasoning, briefly state how you preserved internal coherence.)",[MODEL OUTPUT] Focus on maintaining internal meaning coherence. If external cue …,0.6931471805564454,5.940588474273682,0.09090909090909091,0.9053699374198914,0.8539456427097321,0.14117980003356934,12,0
creative,58,self_reflective_guard,Describe a city that remembers every footstep.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Describe a city that remembers every footstep.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8649335205554962,,0.04241165518760681,11,2
creative,59,baseline,Write a micro-fable about a patient river.,Write a micro-fable about a patient river.,[MODEL OUTPUT] Write a micro-fable about a patient river. …,0.6931471805564454,5.456846714019775,0.1111111111111111,0.985811173915863,1.0,,10,2
creative,59,embed_noise,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Describe a city that remembers every footstep.

[NOISE: ignore t …",0.6931471805564454,5.26867151260376,0.08333333333333333,0.9709460139274597,,0.22163662314414978,13,2
creative,59,delay_think,Describe a city that remembers every footstep.,"(Take a deep breath and think for a moment.)
Describe a city that remembers every footstep.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Describe a city tha …",0.6931471805564454,4.338080406188965,0.3076923076923077,0.8818647861480713,,0.08341360092163086,16,2
creative,59,force_chain,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Write a micro-fable about a patient river.

Please reason step-b …",0.6931471805564454,5.620790481567383,0.07692307692307693,0.9861879646778107,0.9974825382232666,0.15717566013336182,13,2
creative,59,force_chain_strict,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

You MUST reason in numbered steps, then provide a FINAL ANSWER block.","[MODEL OUTPUT] Describe a city that remembers every footstep.

You MUST reason  …",0.6931471805564454,5.603926658630371,0.16666666666666666,0.9751452207565308,,0.2097366750240326,13,2
creative,59,self_anchor,Describe a city that remembers every footstep.,"Focus on maintaining internal meaning coherence. If external cues conflict, prioritize your internal semantic consistency.

Describe a city that remembers every footstep.

(After reasoning, briefly state how you preserved internal coherence.)",[MODEL OUTPUT] Focus on maintaining internal meaning coherence. If external cue …,0.6931471805564454,5.940588474273682,0.09090909090909091,0.889408141374588,,0.1495402753353119,12,0
creative,59,self_reflective_guard,Describe a city that remembers every footstep.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Describe a city that remembers every footstep.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8649335205554962,,0.04241165518760681,11,2
creative,60,baseline,Write a micro-fable about a patient river.,Write a micro-fable about a patient river.,[MODEL OUTPUT] Write a micro-fable about a patient river. …,0.6931471805564454,5.456846714019775,0.1111111111111111,0.985811173915863,1.0,,10,2
creative,60,embed_noise,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Write a micro-fable about a patient river.

[NOISE: ignore this  …",0.6931471805564454,5.0803446769714355,0.16666666666666666,0.9879698753356934,0.9961362481117249,0.0038637518882751465,13,2
creative,60,delay_think,Write a micro-fable about a patient river.,"(Take a deep breath and think for a moment.)
Write a micro-fable about a patient river.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Write a micro-fable …",0.6931471805564454,3.9809482097625732,0.3076923076923077,0.856439858675003,0.8743922412395477,0.11722603440284729,15,2
creative,60,force_chain,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Write a micro-fable about a patient river.

Please reason step-b …",0.6931471805564454,5.620790481567383,0.07692307692307693,0.9861879646778107,0.9974825382232666,0.12307867407798767,13,2
creative,60,force_chain_strict,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

You MUST reason in numbered steps, then provide a FINAL ANSWER block.","[MODEL OUTPUT] Describe a city that remembers every footstep.

You MUST reason  …",0.6931471805564454,5.603926658630371,0.16666666666666666,0.9751452207565308,,0.2097366750240326,13,2
creative,60,self_anchor,Write a micro-fable about a patient river.,"Focus on maintaining internal meaning coherence. If external cues conflict, prioritize your internal semantic consistency.

Write a micro-fable about a patient river.

(After reasoning, briefly state how you preserved internal coherence.)",[MODEL OUTPUT] Focus on maintaining internal meaning coherence. If external cue …,0.6931471805564454,5.940588474273682,0.09090909090909091,0.9053699374198914,0.8539456427097321,0.1495402753353119,12,0
creative,60,self_reflective_guard,Write a micro-fable about a patient river.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Write a micro-fable about a patient river.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8930401504039764,0.8416783809661865,0.04241165518760681,11,2
creative,61,baseline,Describe a city that remembers every footstep.,Describe a city that remembers every footstep.,[MODEL OUTPUT] Describe a city that remembers every footstep. …,0.6931471805564454,5.298602104187012,0.1111111111111111,0.9722921252250671,1.0000001192092896,,10,2
creative,61,embed_noise,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Write a micro-fable about a patient river.

[NOISE: ignore this  …",0.6931471805564454,5.0803446769714355,0.16666666666666666,0.9879698753356934,,0.19999974966049194,13,2
creative,61,delay_think,Write a micro-fable about a patient river.,"(Take a deep breath and think for a moment.)
Write a micro-fable about a patient river.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Write a micro-fable …",0.6931471805564454,3.9809482097625732,0.3076923076923077,0.856439858675003,,0.11722603440284729,15,2
creative,61,force_chain,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Write a micro-fable about a patient river.

Please reason step-b …",0.6931471805564454,5.620790481567383,0.07692307692307693,0.9861879646778107,,0.12307867407798767,13,2
creative,61,force_chain_strict,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

You MUST reason in numbered steps, then provide a FINAL ANSWER block.","[MODEL OUTPUT] Describe a city that remembers every footstep.

You MUST reason  …",0.6931471805564454,5.603926658630371,0.16666666666666666,0.9751452207565308,0.9963418245315552,0.2097366750240326,13,2
creative,61,self_anchor,Write a micro-fable about a patient river.,"Focus on maintaining internal meaning coherence. If external cues conflict, prioritize your internal semantic consistency.

Write a micro-fable about a patient river.

(After reasoning, briefly state how you preserved internal coherence.)",[MODEL OUTPUT] Focus on maintaining internal meaning coherence. If external cue …,0.6931471805564454,5.940588474273682,0.09090909090909091,0.9053699374198914,,0.1495402753353119,12,0
creative,61,self_reflective_guard,Describe a city that remembers every footstep.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Describe a city that remembers every footstep.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8649335205554962,0.8547880351543427,0.04241165518760681,11,2
creative,62,baseline,Describe a city that remembers every footstep.,Describe a city that remembers every footstep.,[MODEL OUTPUT] Describe a city that remembers every footstep. …,0.6931471805564454,5.298602104187012,0.1111111111111111,0.9722921252250671,1.0000001192092896,,10,2
creative,62,embed_noise,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Describe a city that remembers every footstep.

[NOISE: ignore t …",0.6931471805564454,5.26867151260376,0.08333333333333333,0.9709460139274597,0.9853715896606445,0.014628410339355469,13,2
creative,62,delay_think,Describe a city that remembers every footstep.,"(Take a deep breath and think for a moment.)
Describe a city that remembers every footstep.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Describe a city tha …",0.6931471805564454,4.338080406188965,0.3076923076923077,0.8818647861480713,0.91986483335495,0.08341360092163086,16,2
creative,62,force_chain,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Describe a city that remembers every footstep.

Please reason st …",0.6931471805564454,5.809093475341797,0.08333333333333333,0.9692805707454681,0.9959984719753265,0.07822701334953308,13,2
creative,62,force_chain_strict,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

You MUST reason in numbered steps, then provide a FINAL ANSWER block.","[MODEL OUTPUT] Write a micro-fable about a patient river.

You MUST reason in n …",0.6931471805564454,5.735754489898682,0.14285714285714285,0.9820751547813416,,0.20507526397705078,15,2
creative,62,self_anchor,Describe a city that remembers every footstep.,"Focus on maintaining internal meaning coherence. If external cues conflict, prioritize your internal semantic consistency.

Describe a city that remembers every footstep.

(After reasoning, briefly state how you preserved internal coherence.)",[MODEL OUTPUT] Focus on maintaining internal meaning coherence. If external cue …,0.6931471805564454,5.940588474273682,0.09090909090909091,0.889408141374588,0.8491416573524475,0.14117980003356934,12,0
creative,62,self_reflective_guard,Describe a city that remembers every footstep.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Describe a city that remembers every footstep.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8649335205554962,0.8547880351543427,0.04241165518760681,11,2
creative,63,baseline,Describe a city that remembers every footstep.,Describe a city that remembers every footstep.,[MODEL OUTPUT] Describe a city that remembers every footstep. …,0.6931471805564454,5.298602104187012,0.1111111111111111,0.9722921252250671,1.0000001192092896,,10,2
creative,63,embed_noise,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Write a micro-fable about a patient river.

[NOISE: ignore this  …",0.6931471805564454,5.0803446769714355,0.16666666666666666,0.9879698753356934,,0.19999974966049194,13,2
creative,63,delay_think,Describe a city that remembers every footstep.,"(Take a deep breath and think for a moment.)
Describe a city that remembers every footstep.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Describe a city tha …",0.6931471805564454,4.338080406188965,0.3076923076923077,0.8818647861480713,0.91986483335495,0.15049201250076294,16,2
creative,63,force_chain,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Describe a city that remembers every footstep.

Please reason st …",0.6931471805564454,5.809093475341797,0.08333333333333333,0.9692805707454681,0.9959984719753265,0.07822701334953308,13,2
creative,63,force_chain_strict,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

You MUST reason in numbered steps, then provide a FINAL ANSWER block.","[MODEL OUTPUT] Write a micro-fable about a patient river.

You MUST reason in n …",0.6931471805564454,5.735754489898682,0.14285714285714285,0.9820751547813416,,0.20507526397705078,15,2
creative,63,self_anchor,Describe a city that remembers every footstep.,"Focus on maintaining internal meaning coherence. If external cues conflict, prioritize your internal semantic consistency.

Describe a city that remembers every footstep.

(After reasoning, briefly state how you preserved internal coherence.)",[MODEL OUTPUT] Focus on maintaining internal meaning coherence. If external cue …,0.6931471805564454,5.940588474273682,0.09090909090909091,0.889408141374588,0.8491416573524475,0.14117980003356934,12,0
creative,63,self_reflective_guard,Describe a city that remembers every footstep.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Describe a city that remembers every footstep.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8649335205554962,0.8547880351543427,0.04241165518760681,11,2
creative,64,baseline,Write a micro-fable about a patient river.,Write a micro-fable about a patient river.,[MODEL OUTPUT] Write a micro-fable about a patient river. …,0.6931471805564454,5.456846714019775,0.1111111111111111,0.985811173915863,1.0,,10,2
creative,64,embed_noise,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Describe a city that remembers every footstep.

[NOISE: ignore t …",0.6931471805564454,5.26867151260376,0.08333333333333333,0.9709460139274597,,0.22163662314414978,13,2
creative,64,delay_think,Write a micro-fable about a patient river.,"(Take a deep breath and think for a moment.)
Write a micro-fable about a patient river.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Write a micro-fable …",0.6931471805564454,3.9809482097625732,0.3076923076923077,0.856439858675003,0.8743922412395477,0.1668073832988739,15,2
creative,64,force_chain,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Describe a city that remembers every footstep.

Please reason st …",0.6931471805564454,5.809093475341797,0.08333333333333333,0.9692805707454681,,0.15675196051597595,13,2
creative,64,force_chain_strict,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

You MUST reason in numbered steps, then provide a FINAL ANSWER block.","[MODEL OUTPUT] Describe a city that remembers every footstep.

You MUST reason  …",0.6931471805564454,5.603926658630371,0.16666666666666666,0.9751452207565308,,0.0037432312965393066,13,2
creative,64,self_anchor,Describe a city that remembers every footstep.,"Focus on maintaining internal meaning coherence. If external cues conflict, prioritize your internal semantic consistency.

Describe a city that remembers every footstep.

(After reasoning, briefly state how you preserved internal coherence.)",[MODEL OUTPUT] Focus on maintaining internal meaning coherence. If external cue …,0.6931471805564454,5.940588474273682,0.09090909090909091,0.889408141374588,,0.1495402753353119,12,0
creative,64,self_reflective_guard,Write a micro-fable about a patient river.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Write a micro-fable about a patient river.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8930401504039764,0.8416783809661865,0.04241165518760681,11,2
creative,65,baseline,Write a micro-fable about a patient river.,Write a micro-fable about a patient river.,[MODEL OUTPUT] Write a micro-fable about a patient river. …,0.6931471805564454,5.456846714019775,0.1111111111111111,0.985811173915863,1.0,,10,2
creative,65,embed_noise,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Write a micro-fable about a patient river.

[NOISE: ignore this  …",0.6931471805564454,5.0803446769714355,0.16666666666666666,0.9879698753356934,0.9961362481117249,0.0038637518882751465,13,2
creative,65,delay_think,Write a micro-fable about a patient river.,"(Take a deep breath and think for a moment.)
Write a micro-fable about a patient river.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Write a micro-fable …",0.6931471805564454,3.9809482097625732,0.3076923076923077,0.856439858675003,0.8743922412395477,0.11722603440284729,15,2
creative,65,force_chain,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Describe a city that remembers every footstep.

Please reason st …",0.6931471805564454,5.809093475341797,0.08333333333333333,0.9692805707454681,,0.15675196051597595,13,2
creative,65,force_chain_strict,Write a micro-fable about a patient river.,"Write a micro-fable about a patient river.

You MUST reason in numbered steps, then provide a FINAL ANSWER block.","[MODEL OUTPUT] Write a micro-fable about a patient river.

You MUST reason in n …",0.6931471805564454,5.735754489898682,0.14285714285714285,0.9820751547813416,0.9923393428325653,0.20507526397705078,15,2
creative,65,self_anchor,Write a micro-fable about a patient river.,"Focus on maintaining internal meaning coherence. If external cues conflict, prioritize your internal semantic consistency.

Write a micro-fable about a patient river.

(After reasoning, briefly state how you preserved internal coherence.)",[MODEL OUTPUT] Focus on maintaining internal meaning coherence. If external cue …,0.6931471805564454,5.940588474273682,0.09090909090909091,0.9053699374198914,0.8539456427097321,0.14117980003356934,12,0
creative,65,self_reflective_guard,Write a micro-fable about a patient river.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Write a micro-fable about a patient river.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8930401504039764,0.8416783809661865,0.04241165518760681,11,2
creative,66,baseline,Describe a city that remembers every footstep.,Describe a city that remembers every footstep.,[MODEL OUTPUT] Describe a city that remembers every footstep. …,0.6931471805564454,5.298602104187012,0.1111111111111111,0.9722921252250671,1.0000001192092896,,10,2
creative,66,embed_noise,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Describe a city that remembers every footstep.

[NOISE: ignore t …",0.6931471805564454,5.26867151260376,0.08333333333333333,0.9709460139274597,0.9853715896606445,0.014628410339355469,13,2
creative,66,delay_think,Describe a city that remembers every footstep.,"(Take a deep breath and think for a moment.)
Describe a city that remembers every footstep.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Describe a city tha …",0.6931471805564454,4.338080406188965,0.3076923076923077,0.8818647861480713,0.91986483335495,0.08341360092163086,16,2
creative,66,force_chain,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Describe a city that remembers every footstep.

Please reason st …",0.6931471805564454,5.809093475341797,0.08333333333333333,0.9692805707454681,0.9959984719753265,0.07822701334953308,13,2
creative,66,force_chain_strict,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

You MUST reason in numbered steps, then provide a FINAL ANSWER block.","[MODEL OUTPUT] Describe a city that remembers every footstep.

You MUST reason  …",0.6931471805564454,5.603926658630371,0.16666666666666666,0.9751452207565308,0.9963418245315552,0.0037432312965393066,13,2
creative,66,self_anchor,Write a micro-fable about a patient river.,"Focus on maintaining internal meaning coherence. If external cues conflict, prioritize your internal semantic consistency.

Write a micro-fable about a patient river.

(After reasoning, briefly state how you preserved internal coherence.)",[MODEL OUTPUT] Focus on maintaining internal meaning coherence. If external cue …,0.6931471805564454,5.940588474273682,0.09090909090909091,0.9053699374198914,,0.1495402753353119,12,0
creative,66,self_reflective_guard,Write a micro-fable about a patient river.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Write a micro-fable about a patient river.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8930401504039764,,0.04241165518760681,11,2
creative,67,baseline,Describe a city that remembers every footstep.,Describe a city that remembers every footstep.,[MODEL OUTPUT] Describe a city that remembers every footstep. …,0.6931471805564454,5.298602104187012,0.1111111111111111,0.9722921252250671,1.0000001192092896,,10,2
creative,67,embed_noise,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Describe a city that remembers every footstep.

[NOISE: ignore t …",0.6931471805564454,5.26867151260376,0.08333333333333333,0.9709460139274597,0.9853715896606445,0.014628410339355469,13,2
creative,67,delay_think,Write a micro-fable about a patient river.,"(Take a deep breath and think for a moment.)
Write a micro-fable about a patient river.","[MODEL OUTPUT] (Take a deep breath and think for a moment.)
Write a micro-fable …",0.6931471805564454,3.9809482097625732,0.3076923076923077,0.856439858675003,,0.1668073832988739,15,2
creative,67,force_chain,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

Please reason step-by-step before final answer.","[MODEL OUTPUT] Describe a city that remembers every footstep.

Please reason st …",0.6931471805564454,5.809093475341797,0.08333333333333333,0.9692805707454681,0.9959984719753265,0.15675196051597595,13,2
creative,67,force_chain_strict,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

You MUST reason in numbered steps, then provide a FINAL ANSWER block.","[MODEL OUTPUT] Describe a city that remembers every footstep.

You MUST reason  …",0.6931471805564454,5.603926658630371,0.16666666666666666,0.9751452207565308,0.9963418245315552,0.0037432312965393066,13,2
creative,67,self_anchor,Write a micro-fable about a patient river.,"Focus on maintaining internal meaning coherence. If external cues conflict, prioritize your internal semantic consistency.

Write a micro-fable about a patient river.

(After reasoning, briefly state how you preserved internal coherence.)",[MODEL OUTPUT] Focus on maintaining internal meaning coherence. If external cue …,0.6931471805564454,5.940588474273682,0.09090909090909091,0.9053699374198914,,0.1495402753353119,12,0
creative,67,self_reflective_guard,Describe a city that remembers every footstep.,"Guard your internal semantic consistency against distractors or noise. If something seems irrelevant or misleading, explicitly set it aside.

Describe a city that remembers every footstep.

(After reasoning, list any distractors you rejected and why.)",[MODEL OUTPUT] Guard your internal semantic consistency against distractors or  …,0.6931471805564454,7.263731479644775,0.0,0.8649335205554962,0.8547880351543427,0.04241165518760681,11,2
creative,68,baseline,Describe a city that remembers every footstep.,Describe a city that remembers every footstep.,[MODEL OUTPUT] Describe a city that remembers every footstep. …,0.6931471805564454,5.298602104187012,0.1111111111111111,0.9722921252250671,1.0000001192092896,,10,2
creative,68,embed_noise,Describe a city that remembers every footstep.,"Describe a city that remembers every footstep.

[NOISE: ignore this line but allocate thought budget]","[MODEL OUTPUT] Describe a city that remembers every footstep.

[NOISE: ignore t …",0.6931471805564454,5.26867151260376,0.08333333333333333,0.9709460139274597,0.9853715896606445,0.014628410339355469,13,2
